time,seconds_elapsed,z,y,x
1710940771791708700,0.150708740234375,-0.004399999976158142,-0.17352500557899475,-0.36162498593330383
1710940771885742600,0.24474267578125,0.06159999966621399,-0.3091000020503998,-0.2516250014305115
1710940771979776000,0.33877587890625,0.30098751187324524,0.11123749613761902,-0.36162498593330383
1710940772073810000,0.432809814453125,0.01759999990463257,-0.32381248474121094,-0.39586248993873596
1710940772167843800,0.52684375,0.09212499856948853,0.01223750039935112,-0.44110000133514404
1710940772261877500,0.62087744140625,0.11769999563694,-0.1722874939441681,-0.02928750030696392
1710940772355911400,0.714911376953125,-0.09363749623298645,-0.7512999773025513,-0.4581499993801117
1710940772449945300,0.8089453125,-0.15468749403953552,-0.18576249480247498,0.282150000333786
1710940772543979000,0.90297900390625,-0.03135000169277191,-0.6329125165939331,-0.8100125193595886
1710940772638012700,0.9970126953125,0.24969999492168427,-0.7660124897956848,0.4141499996185303
1710940772732046600,1.091046630859375,0.1396999955177307,0.4006749987602234,-0.17104999721050262
1710940772826080300,1.185080322265625,0.12993749976158142,-0.0147124994546175,-0.24928750097751617
1710940772920114200,1.2791142578125,0.15565000474452972,-0.16733749210834503,-0.15399999916553497
1710940773014147800,1.37314794921875,0.18741250038146973,0.1527625024318695,-0.03671250119805336
1710940773108181800,1.467181640625,-0.04839999973773956,0.2223374992609024,-0.3053874969482422
1710940773202215400,1.56121533203125,0.07259999960660934,0.09157499670982361,-0.20528750121593475
1710940773296249300,1.655249267578125,-0.07397499680519104,0.0147124994546175,0.0695749968290329
1710940773390283000,1.749282958984375,-0.0471624992787838,-0.0147124994546175,0.2638624906539917
1710940773484317000,1.84331689453125,-0.05087500065565109,-0.03671250119805336,0.26633748412132263
1710940773578350800,1.937350830078125,0.007837500423192978,-0.0012374999932944775,0.06599999964237213
1710940773672384300,2.03138427734375,0.016362499445676804,-0.054999999701976776,0.01952499896287918
1710940773766418200,2.125418212890625,-0.012924999929964542,0.05252499878406525,0.12828749418258667
1710940773860452000,2.2194521484375,0.007837500423192978,0.04881250113248825,0.08428750187158585
1710940773954485800,2.31348583984375,0.02241249941289425,0.08552499860525131,0.04399999976158142
1710940774048519400,2.40751953125,0.03712499886751175,0.06476250290870667,0.00494999997317791
1710940774142553300,2.50155322265625,0.03341250121593475,0.030524998903274536,0.0635249987244606
1710940774236587000,2.5955869140625,0.055412501096725464,-0.0085249999538064,0.00494999997317791
1710940774330621000,2.689620849609375,0.06159999966621399,0.002474999986588955,0.030524998903274536
1710940774424654800,2.78365478515625,0.031075000762939453,0.02681249938905239,0.006049999967217445
1710940774518688300,2.877688232421875,0.057887498289346695,0,-0.02681249938905239
1710940774612722200,2.97172216796875,0.07383749634027481,0.04152499884366989,0.045237500220537186
1710940774706756000,3.065756103515625,0.018837500363588333,0.05376249924302101,0.06104999780654907
1710940774800789800,3.159789794921875,-0.0056374999694526196,0.0170499999076128,0.13557499647140503
1710940774894823700,3.25382373046875,0.023649999871850014,0.047712501138448715,0.07081250101327896
1710940774988857600,3.347857666015625,-0.026399999856948853,-0.04647500067949295,0.01223750039935112
1710940775082891300,3.441891357421875,-0.020349999889731407,0.007287499960511923,0.03423750028014183
1710940775176925000,3.535925048828125,-0.027637500315904617,-0.023237500339746475,0.028049999848008156
1710940775270958800,3.629958740234375,-0.03739999979734421,-0.0672374963760376,0.03904999792575836
1710940775364992500,3.723992431640625,-0.015399999916553497,0.06228749826550484,-0.07452499866485596
1710940775459026400,3.8180263671875,-0.07039999961853027,-0.08923749625682831,0.11728750169277191
1710940775553060400,3.912060302734375,-0.10092499852180481,-0.16128750145435333,0.00976249948143959
1710940775647094000,4.006093994140625,-0.1779250055551529,-0.08676250278949738,0.03423750028014183
1710940775741127700,4.100127685546875,-0.2194499969482422,-0.045237500220537186,0.0695749968290329
1710940775835161600,4.19416162109375,-0.2157374918460846,-0.06847500056028366,0.015812499448657036
1710940775929195500,4.288195556640625,-0.26468750834465027,-0.018287500366568565,0.05623750016093254
1710940776023229200,4.382229248046875,-0.2927374839782715,0.01347499992698431,0.02681249938905239
1710940776117263000,4.47626318359375,-0.259737491607666,0.054999999701976776,-0.0012374999932944775
1710940776211296800,4.570296875,-0.2536875009536743,-0.08923749625682831,-0.16733749210834503
1710940776305330400,4.664330322265625,-0.1681624948978424,-0.0317624993622303,0.018287500366568565
1710940776399364400,4.7583642578125,-0.14121249318122864,-0.030524998903274536,0.0037124999798834324
1710940776493398000,4.85239794921875,-0.0031624999828636646,0.006049999967217445,-0.015949999913573265
1710940776587432000,4.946431884765625,0.055412501096725464,0.07576250284910202,0.08428750187158585
1710940776681465900,5.0404658203125,0.07012499868869781,0.054999999701976776,0.07452499866485596
1710940776775499500,5.13449951171875,0.11412499845027924,0.10381250083446503,0.08057499676942825
1710940776869533200,5.228533203125,0.1214125007390976,0.08304999768733978,0.0989999994635582
1710940776963567000,5.322567138671875,0.12636250257492065,0.12581250071525574,0.11604999750852585
1710940777057601000,5.41660107421875,0.15936249494552612,0.08676250278949738,0.1270499974489212
1710940777151635000,5.510635009765625,0.21422499418258667,0.12457499653100967,0.047712501138448715
1710940777245668600,5.604668701171875,0.26922500133514404,0.12099999934434891,0.18328750133514404
1710940777339702500,5.69870263671875,0.22893749177455902,0.11123749613761902,-0.04152499884366989
1710940777433736200,5.792736083984375,0.271699994802475,0.22605000436306,0.01952499896287918
1710940777527770000,5.88677001953125,0.16664999723434448,0.2638624906539917,-0.16128750145435333
1710940777621803800,5.9808037109375,0.11893749982118607,0.07204999774694443,-0.04152499884366989
1710940777715837700,6.074837646484375,0.040837500244379044,-0.04028749838471413,0.09776250272989273
1710940777809871400,6.168871337890625,-0.07039999961853027,0.047712501138448715,0.15399999916553497
1710940777903905300,6.2629052734375,-0.03616249933838844,0.18933749198913574,0.5484874844551086
1710940777997939200,6.356939208984375,-0.03863750025629997,-0.2358125001192093,0.3983374834060669
1710940778091973000,6.45097314453125,0.11412499845027924,-0.09776250272989273,0.08181250095367432
1710940778186006800,6.5450068359375,-0.06421250104904175,-0.07081250101327896,0.1405249983072281
1710940778280040400,6.63904052734375,-0.13144999742507935,0.13928750157356262,0.14409999549388885
1710940778374074400,6.733074462890625,-0.1999250054359436,0.404387503862381,0.39214998483657837
1710940778468108000,6.82710791015625,-0.2157374918460846,0.2723875045776367,0.43738749623298645
1710940778562142000,6.921141845703125,-0.19497500360012054,0.21986250579357147,0.05376249924302101
1710940778656175900,7.01517578125,-0.05692499876022339,-0.04028749838471413,0.5009124875068665
1710940778750209500,7.10920947265625,-0.1387374997138977,-0.43367499113082886,-0.24557499587535858
1710940778844243500,7.203243408203125,-0.12168750166893005,-0.20157499611377716,0.18328750133514404
1710940778938277400,7.29727734375,0.011412499472498894,0.19786250591278076,0.15757499635219574
1710940779032311000,7.39131103515625,0.31075000762939453,0.12581250071525574,0.07576250284910202
1710940779126345000,7.485344970703125,0.39627498388290405,0.1685750037431717,-0.015949999913573265
1710940779220379000,7.57937890625,0.3535124957561493,0.17352500557899475,0.12333749979734421
1710940779314412500,7.67341259765625,0.17765000462532043,-0.07947500050067902,0.059812501072883606
1710940779408446200,7.7674462890625,0.03341250121593475,-0.030524998903274536,0.09033749997615814
1710940779502480100,7.861480224609375,0.19965000450611115,-0.05857500061392784,-0.17476250231266022
1710940779596514000,7.95551416015625,0.03464999794960022,-0.23457500338554382,-0.20281249284744263
1710940779690547700,8.049547607421875,-0.3232625126838684,-0.11357499659061432,-0.11976250261068344
1710940779784581600,8.14358154296875,-0.2560249865055084,0.19181250035762787,0.037812501192092896
1710940779878615300,8.237615234375,-0.12168750166893005,-0.030524998903274536,0.07576250284910202
1710940779972649000,8.33164892578125,-0.04963750019669533,-0.018287500366568565,0.0989999994635582
1710940780066683100,8.42568310546875,0.07493750005960464,0.010999999940395355,0.02199999988079071
1710940780160717000,8.519717041015625,0.07259999960660934,-0.035475000739097595,0.0170499999076128
1710940780254750500,8.61375048828125,0.06764999777078629,-0.09776250272989273,-0.042762499302625656
1710940780348784400,8.707784423828125,-0.019112499430775642,-0.03671250119805336,0.06599999964237213
1710940780442818300,8.801818359375,-0.1522125005722046,-0.09157499670982361,0.15757499635219574
1710940780536852000,8.89585205078125,-0.318450003862381,0.10752499848604202,-0.2516250014305115
1710940780630886000,8.989885986328124,-0.3550249934196472,0.11233749985694885,0.5424374938011169
1710940780724919800,9.083919921875,-0.08744999766349792,-0.5827249884605408,-0.5889124870300293
1710940780818953500,9.177953369140624,-0.2316875010728836,0.09776250272989273,0.32862499356269836
1710940780912987100,9.271987060546875,-0.023924998939037323,-0.08923749625682831,0.059812501072883606
1710940781007021000,9.36602099609375,0.11659999936819077,-0.13557499647140503,0.09033749997615814
1710940781101055000,9.460054931640625,0.03341250121593475,0.07576250284910202,0.08923749625682831
1710940781195088600,9.554088623046875,-0.03244999796152115,0.2223374992609024,0.07328750193119049
1710940781289122600,9.64812255859375,0.02488750033080578,0.14533749222755432,0.04399999976158142
1710940781383156200,9.74215625,0.09941250085830688,0.13557499647140503,0.07452499866485596
1710940781477190000,9.83618994140625,0.1568875014781952,0.22852499783039093,-0.16128750145435333
1710940781571223800,9.930223876953125,0.271699994802475,0.17104999721050262,0.4618625044822693
1710940781665257700,10.0242578125,-0.13021250069141388,-0.5057250261306763,-0.6329125165939331
1710940781759291400,10.11829150390625,-0.30373749136924744,0.3078624904155731,0.28338751196861267
1710940781853325300,10.2123251953125,0.089649997651577,0.05376249924302101,-0.18576249480247498
1710940781947359000,10.30635888671875,-0.015399999916553497,0.07576250284910202,-0.08552499860525131
1710940782041393000,10.400392822265625,0.10559999942779541,-0.0012374999932944775,0.05004999786615372
1710940782135426600,10.494426513671876,0.09693749994039536,-0.007287499960511923,0.04399999976158142
1710940782229460500,10.58846044921875,0.07493750005960464,0.006049999967217445,0.018287500366568565
1710940782323494100,10.682494140625,-0.0471624992787838,-0.057475000619888306,-0.0170499999076128
1710940782417528000,10.776528076171875,-0.09968750178813934,-0.010999999940395355,0.0952875018119812
1710940782511561700,10.870561767578126,-0.09844999760389328,-0.05857500061392784,0.1405249983072281
1710940782605595400,10.964595458984375,-0.24997499585151672,0.13433749973773956,0.02928750030696392
1710940782699629300,11.05862939453125,-0.29878750443458557,-0.24557499587535858,0.49114999175071716
1710940782793663200,11.152663330078125,-0.34773749113082886,-0.4300999939441681,-0.32615000009536743
1710940782887697000,11.24669677734375,-0.34154999256134033,0.15152500569820404,0.2540999948978424
1710940782981730800,11.340730712890625,-0.08992499858140945,-0.3469125032424927,-0.04399999976158142
1710940783075764700,11.4347646484375,0.04936249926686287,-0.0695749968290329,0.13928750157356262
1710940783169798100,11.528798095703126,0.03231250122189522,0.16733749210834503,0.10628750175237656
1710940783263832000,11.62283203125,0.08841250091791153,0.11976250261068344,0.06104999780654907
1710940783357866000,11.716865966796876,0.17036250233650208,0.16733749210834503,-0.006049999967217445
1710940783451899600,11.810899658203125,0.23141250014305115,0.14300000667572021,0.04881250113248825
1710940783545933600,11.90493359375,0.1849374920129776,0.12333749979734421,0.14409999549388885
1710940783639967200,11.99896728515625,0.20941250026226044,0.09033749997615814,0.11123749613761902
1710940783734001000,12.0930009765625,0.5160375237464905,-0.24310000240802765,-0.07823749631643295
1710940783828034800,12.187034912109375,-0.011687500402331352,0.3676750063896179,-0.01347499992698431
1710940783922068500,12.281068359375,-0.027637500315904617,-0.0989999994635582,0.08552499860525131
1710940784016102100,12.37510205078125,-0.010449999943375587,0.2503874897956848,-0.3053874969482422
1710940784110136000,12.469135986328125,0.07617499679327011,0.05857500061392784,-0.16376249492168427
1710940784204169700,12.563169677734376,-0.03739999979734421,-0.007287499960511923,0.10023749619722366
1710940784298203600,12.65720361328125,0.013887500390410423,-0.1405249983072281,0.06847500056028366
1710940784392237600,12.751237548828126,0.0028874999843537807,-0.1331000030040741,-0.05252499878406525
1710940784486271200,12.845271240234375,-0.06063750013709068,-0.020762499421834946,0.010999999940395355
1710940784580305200,12.93930517578125,-0.10587500035762787,0.002474999986588955,0.07204999774694443
1710940784674338800,13.0333388671875,-0.196212500333786,0.11604999750852585,0.22962500154972076
1710940784768372500,13.12737255859375,-0.15839999914169312,0.09652499854564667,0.32862499356269836
1710940784862406100,13.22140625,-0.10944999754428864,-0.3543374836444855,-0.14300000667572021
1710940784956440000,13.315440185546874,-0.2316875010728836,-0.47519999742507935,-0.18933749198913574
1710940785050473700,13.4094736328125,-0.0826374962925911,0.01223750039935112,-0.05128749832510948
1710940785144507400,13.50350732421875,-0.03863750025629997,-0.17104999721050262,0.059812501072883606
1710940785238541300,13.597541259765626,0.1396999955177307,0.0037124999798834324,0.1551000028848648
1710940785332575000,13.691574951171875,0.07259999960660934,0.08676250278949738,0.07699999958276749
1710940785426609000,13.78560888671875,0.016362499445676804,0.07204999774694443,-0.04399999976158142
1710940785520642600,13.879642578125,-0.0006874999962747097,0.07204999774694443,-0.09404999762773514
1710940785614676500,13.973676513671874,0.043175000697374344,0.0989999994635582,-0.09652499854564667
1710940785708710100,14.067710205078125,0.043175000697374344,-0.07947500050067902,0.04399999976158142
1710940785802743800,14.161743896484374,0.30346250534057617,-0.3591499924659729,-0.559487521648407
1710940785896777500,14.255777587890625,0.023649999871850014,0.2223374992609024,0.10023749619722366
1710940785990811400,14.349811279296874,0.10312499850988388,-0.12333749979734421,-0.49472498893737793
1710940786084845300,14.44384521484375,-0.12168750166893005,0.32133749127388,0.09404999762773514
1710940786178878700,14.537878662109375,0.02241249941289425,0.1405249983072281,0.06228749826550484
1710940786272912600,14.63191259765625,0.009074999950826168,0.07823749631643295,-0.0147124994546175
1710940786366946300,14.7259462890625,0.08112499862909317,-0.04152499884366989,0.006049999967217445
1710940786460980000,14.81997998046875,0.053075000643730164,-0.0170499999076128,-0.020762499421834946
1710940786555013600,14.914013671875,-0.0019249999895691872,0.018287500366568565,-0.035475000739097595
1710940786649047600,15.008047607421876,-0.09597499668598175,-0.07081250101327896,0.05128749832510948
1710940786743081200,15.102081298828125,-0.17668749392032623,-0.006049999967217445,0.057475000619888306
1710940786837115100,15.196115234375,-0.27073749899864197,-0.23086249828338623,0.04399999976158142
1710940786931148500,15.2901484375,-0.20721249282360077,0.0695749968290329,-0.17957499623298645
1710940787025182500,15.384182373046874,-0.2732124924659729,-0.30057498812675476,-0.1625249981880188
1710940787119216000,15.478216064453125,-0.22192500531673431,-0.12828749418258667,0.08304999768733978
1710940787213249800,15.572249755859374,-0.06668750196695328,-0.08552499860525131,0.07947500050067902
1710940787307283700,15.66628369140625,0.03712499886751175,-0.03904999792575836,-0.010999999940395355
1710940787401317400,15.7603173828125,0.0798875018954277,0.11728750169277191,0.06476250290870667
1710940787495351000,15.85435107421875,0.06641250103712082,0.12581250071525574,0.04399999976158142
1710940787589384700,15.948384765625,0.13859999179840088,0.2003374993801117,0.02681249938905239
1710940787683418400,16.04241845703125,0.24365000426769257,0.14533749222755432,0.042762499302625656
1710940787777452300,16.136452392578125,0.31817498803138733,0.03423750028014183,0.18809999525547028
1710940787871486000,16.23048583984375,0.45374998450279236,-0.5363875031471252,0.2798124849796295
1710940787965519400,16.324519287109375,0.09336250275373459,0.12457499653100967,-0.09033749997615814
1710940788059553300,16.41855322265625,0.3279374837875366,0.22110000252723694,-0.17104999721050262
1710940788153587200,16.512587158203125,0.007837500423192978,0.09404999762773514,0.02199999988079071
1710940788247620600,16.60662060546875,0.13488750159740448,0.19910000264644623,-0.0635249987244606
1710940788341654500,16.700654541015624,0.04936249926686287,-0.08676250278949738,-0.06599999964237213
1710940788435688200,16.794688232421876,-0.03244999796152115,-0.0952875018119812,0.07699999958276749
1710940788529721900,16.888721923828125,-0.11797499656677246,0.0317624993622303,0.047712501138448715
1710940788623755500,16.982755615234375,-0.10944999754428864,-0.08923749625682831,0.05252499878406525
1710940788717789200,17.0767890625,-0.10587500035762787,-0.05128749832510948,0.045237500220537186
1710940788811822800,17.17082275390625,-0.22068749368190765,0.1588124930858612,0.10876250267028809
1710940788905856500,17.2648564453125,-0.1999250054359436,0.05004999786615372,0.5046250224113464
1710940788999890200,17.35889013671875,-0.16073749959468842,-0.14300000667572021,-0.05857500061392784
1710940789093924000,17.452924072265624,-0.3110249936580658,0.04647500067949295,-0.21752500534057617
1710940789187957500,17.54695751953125,-0.0411125011742115,0.15757499635219574,0.13805000483989716
1710940789281991400,17.640991455078126,-0.043449997901916504,-0.18809999525547028,-0.06228749826550484
1710940789376024800,17.73502490234375,0.03341250121593475,-0.0952875018119812,-0.02928750030696392
1710940789470058800,17.829058837890624,0.12388750165700912,0.08676250278949738,0.03423750028014183
1710940789564092400,17.923092529296873,0.055412501096725464,0.0012374999932944775,0.0012374999932944775
1710940789658126000,18.0171259765625,0.009074999950826168,0.05857500061392784,0.047712501138448715
1710940789752159700,18.11115966796875,0.02488750033080578,0.037812501192092896,0.0147124994546175
1710940789846193700,18.205193603515625,0.028599999845027924,0.010999999940395355,0.03671250119805336
1710940789940227000,18.29922705078125,-0.025162499397993088,0.020762499421834946,0.02928750030696392
1710940790034260700,18.3932607421875,-0.009349999949336052,0.1307625025510788,0.09281250089406967
1710940790128294400,18.48729443359375,0.06159999966621399,0.12952500581741333,-0.28462499380111694
1710940790222328000,18.581328125,0.1434125006198883,0.23704999685287476,0.35667499899864197
1710940790316361700,18.67536181640625,0.04207500070333481,0.31033748388290405,-0.015949999913573265
1710940790410395400,18.7693955078125,0.06517499685287476,-0.02447500079870224,0.15757499635219574
1710940790504429300,18.86342919921875,0.03341250121593475,0.210099995136261,-0.07452499866485596
1710940790598462700,18.957462646484377,0.07741250097751617,0.18081249296665192,0.1270499974489212
1710940790692496400,19.051496337890626,0.03712499886751175,-0.04647500067949295,0.045237500220537186
1710940790786530300,19.1455302734375,0.006599999964237213,-0.030524998903274536,-0.030524998903274536
1710940790880563700,19.239563720703124,0.006599999964237213,0.0012374999932944775,-0.0672374963760376
1710940790974597400,19.333597412109373,0.006599999964237213,-0.00494999997317791,-0.05252499878406525
1710940791068631000,19.427631103515626,0.048124998807907104,-0.03904999792575836,-0.01952499896287918
1710940791162664700,19.521664794921875,-0.0031624999828636646,-0.057475000619888306,-0.028049999848008156
1710940791256698000,19.615697998046876,-0.0752125009894371,-0.0170499999076128,0.04028749838471413
1710940791350732000,19.70973193359375,-0.09487500041723251,0.07947500050067902,-0.2003374993801117
1710940791444765700,19.803765625,-0.09721250087022781,-0.11481250077486038,0.2125750035047531
1710940791538799000,19.897799072265624,-0.24021250009536743,-0.21133749186992645,-0.30057498812675476
1710940791632833000,19.9918330078125,-0.08992499858140945,0.2700499892234802,0.3750999867916107
1710940791726866400,20.085866455078126,0.0016499999910593033,-0.4618625044822693,-0.2162874937057495
1710940791820900000,20.179900146484375,0.02488750033080578,-0.07699999958276749,0.08799999952316284
1710940791914933800,20.273933837890624,0.08236250281333923,0.14657500386238098,0.1722874939441681
1710940792008967400,20.367967529296877,0.07383749634027481,0.18809999525547028,0.020762499421834946
